,open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore,datetime_utc,datetime_utc_str,time_str,pos
330,1713677400000,3175.53,3178.51,3173.12,3178.51,2609.805,1713677459999,8286338.08194,3357,794.806,2524153.48134,0,2024-04-21 05:30:59.999,2024-04-21 05:30:59.999,05:30,1
331,1713677460000,3178.5,3179.94,3176.16,3179.56,1195.265,1713677519999,3799169.35819,1938,634.652,2017284.22664,0,2024-04-21 05:31:59.999,2024-04-21 05:31:59.999,05:31,1
332,1713677520000,3179.55,3181.0,3178.44,3178.44,1381.764,1713677579999,4393619.67497,2192,709.208,2255053.41961,0,2024-04-21 05:32:59.999,2024-04-21 05:32:59.999,05:32,1
333,1713677580000,3178.44,3178.83,3176.15,3176.81,844.876,1713677639999,2684418.0617,1284,360.638,1145843.69078,0,2024-04-21 05:33:59.999,2024-04-21 05:33:59.999,05:33,1
334,1713677640000,3176.8,3180.51,3176.8,3178.65,1669.263,1713677699999,5306459.74094,1840,593.298,1886134.08114,0,2024-04-21 05:34:59.999,2024-04-21 05:34:59.999,05:34,1
335,1713677700000,3178.65,3178.65,3176.14,3178.11,1139.461,1713677759999,3620644.96208,1556,521.274,1656323.29592,0,2024-04-21 05:35:59.999,2024-04-21 05:35:59.999,05:35,1
336,1713677760000,3178.1,3178.1,3175.22,3176.08,881.578,1713677819999,2799971.83636,1346,348.312,1106229.68513,0,2024-04-21 05:36:59.999,2024-04-21 05:36:59.999,05:36,1
337,1713677820000,3176.08,3177.11,3175.76,3176.12,800.488,1713677879999,2542789.68145,1053,411.973,1308595.00011,0,2024-04-21 05:37:59.999,2024-04-21 05:37:59.999,05:37,1
338,1713677880000,3176.12,3176.76,3174.3,3175.36,1086.995,1713677939999,3451568.53113,1192,547.78,1739419.96388,0,2024-04-21 05:38:59.999,2024-04-21 05:38:59.999,05:38,1
339,1713677940000,3175.36,3175.85,3173.64,3173.87,1105.527,1713677999999,3509498.62334,1316,365.346,1159785.40009,0,2024-04-21 05:39:59.999,2024-04-21 05:39:59.999,05:39,1
340,1713678000000,3173.86,3175.01,3172.85,3174.22,1212.619,1713678059999,3848581.60002,2095,407.566,1293547.45138,0,2024-04-21 05:40:59.999,2024-04-21 05:40:59.999,05:40,1
341,1713678060000,3174.22,3175.84,3173.88,3174.81,584.942,1713678119999,1857087.42275,1032,251.815,799423.68398,0,2024-04-21 05:41:59.999,2024-04-21 05:41:59.999,05:41,1
342,1713678120000,3174.81,3175.34,3174.2,3174.44,849.757,1713678179999,2697884.5075,1277,404.319,1283665.02976,0,2024-04-21 05:42:59.999,2024-04-21 05:42:59.999,05:42,1
343,1713678180000,3174.45,3174.67,3172.82,3173.99,1047.933,1713678239999,3325790.77464,1373,424.319,1346677.96743,0,2024-04-21 05:43:59.999,2024-04-21 05:43:59.999,05:43,1
344,1713678240000,3174.0,3174.0,3171.0,3171.34,1154.357,1713678299999,3662410.96872,1803,279.806,887779.07943,0,2024-04-21 05:44:59.999,2024-04-21 05:44:59.999,05:44,1
345,1713678300000,3171.35,3173.64,3170.55,3171.72,907.793,1713678359999,2879557.32365,1524,355.703,1128338.3864,0,2024-04-21 05:45:59.999,2024-04-21 05:45:59.999,05:45,1
346,1713678360000,3171.72,3171.72,3168.06,3170.98,1817.72,1713678419999,5762581.67464,3197,621.219,1969298.64798,0,2024-04-21 05:46:59.999,2024-04-21 05:46:59.999,05:46,1
347,1713678420000,3171.0,3171.14,3168.42,3168.84,748.077,1713678479999,2371500.07134,1412,260.386,825485.21227,0,2024-04-21 05:47:59.999,2024-04-21 05:47:59.999,05:47,1
348,1713678480000,3168.84,3170.92,3168.84,3170.92,941.353,1713678539999,2983959.62709,1057,425.876,1350034.54247,0,2024-04-21 05:48:59.999,2024-04-21 05:48:59.999,05:48,1
349,1713678540000,3170.91,3175.32,3170.91,3175.31,673.691,1713678599999,2138216.77742,1783,447.668,1420779.95127,0,2024-04-21 05:49:59.999,2024-04-21 05:49:59.999,05:49,1
350,1713678600000,3175.31,3177.21,3175.0,3176.73,1048.745,1713678659999,3330693.28289,2375,749.895,2381541.70812,0,2024-04-21 05:50:59.999,2024-04-21 05:50:59.999,05:50,1
351,1713678660000,3176.79,3178.57,3175.43,3178.21,932.556,1713678719999,2962753.4591,1752,585.755,1860975.93967,0,2024-04-21 05:51:59.999,2024-04-21 05:51:59.999,05:51,1
352,1713678720000,3178.2,3180.73,3178.2,3179.61,1949.041,1713678779999,6197402.994,2423,1335.682,4247197.58518,0,2024-04-21 05:52:59.999,2024-04-21 05:52:59.999,05:52,1
353,1713678780000,3179.61,3180.98,3178.64,3178.64,1048.204,1713678839999,3333071.27029,1448,531.662,1690560.44818,0,2024-04-21 05:53:59.999,2024-04-21 05:53:59.999,05:53,1
354,1713678840000,3178.64,3178.65,3175.66,3175.66,413.919,1713678899999,1315067.76581,1282,106.506,338369.78077,0,2024-04-21 05:54:59.999,2024-04-21 05:54:59.999,05:54,1
355,1713678900000,3175.66,3177.22,3175.66,3177.21,513.809,1713678959999,1632171.24175,1058,217.988,692461.44364,0,2024-04-21 05:55:59.999,2024-04-21 05:55:59.999,05:55,1
356,1713678960000,3177.21,3177.21,3175.33,3175.99,1127.461,1713679019999,3580702.02998,1759,605.454,1922830.01621,0,2024-04-21 05:56:59.999,2024-04-21 05:56:59.999,05:56,1
357,1713679020000,3175.99,3176.4,3174.93,3174.93,1110.872,1713679079999,3527776.70907,1508,423.594,1345295.37867,0,2024-04-21 05:57:59.999,2024-04-21 05:57:59.999,05:57,1
358,1713679080000,3174.93,3176.28,3174.03,3175.8,528.405,1713679139999,1677869.05486,1082,216.844,688601.20185,0,2024-04-21 05:58:59.999,2024-04-21 05:58:59.999,05:58,1
359,1713679140000,3175.8,3176.59,3174.29,3174.85,825.22,1713679199999,2620439.01418,906,379.068,1203719.40809,0,2024-04-21 05:59:59.999,2024-04-21 05:59:59.999,05:59,1
360,1713679200000,3174.86,3175.91,3172.27,3172.85,1339.774,1713679259999,4252518.86275,2401,452.37,1435864.34038,0,2024-04-21 06:00:59.999,2024-04-21 06:00:59.999,06:00,1
361,1713679260000,3172.85,3173.42,3170.93,3171.18,1045.297,1713679319999,3315894.10999,2216,435.494,1381583.07927,0,2024-04-21 06:01:59.999,2024-04-21 06:01:59.999,06:01,1
362,1713679320000,3171.18,3175.06,3169.62,3174.69,1051.365,1713679379999,3334612.90275,1987,520.109,1649597.98351,0,2024-04-21 06:02:59.999,2024-04-21 06:02:59.999,06:02,1
363,1713679380000,3174.68,3175.55,3173.64,3173.85,943.294,1713679439999,2994458.38069,1679,488.675,1551232.40167,0,2024-04-21 06:03:59.999,2024-04-21 06:03:59.999,06:03,1
364,1713679440000,3173.85,3175.0,3173.04,3174.52,799.353,1713679499999,2537385.71009,1287,339.783,1078572.11848,0,2024-04-21 06:04:59.999,2024-04-21 06:04:59.999,06:04,1
365,1713679500000,3174.51,3176.25,3174.38,3175.91,581.56,1713679559999,1846621.43624,1221,304.214,965938.76903,0,2024-04-21 06:05:59.999,2024-04-21 06:05:59.999,06:05,1
366,1713679560000,3175.91,3177.23,3174.46,3175.21,806.275,1713679619999,2560746.33997,1499,589.406,1871900.30288,0,2024-04-21 06:06:59.999,2024-04-21 06:06:59.999,06:06,1
367,1713679620000,3175.2,3175.32,3171.34,3172.2,411.507,1713679679999,1305978.51976,1562,142.917,453502.16821,0,2024-04-21 06:07:59.999,2024-04-21 06:07:59.999,06:07,1
368,1713679680000,3172.21,3172.21,3170.52,3171.19,1558.111,1713679739999,4941133.12872,1787,376.148,1192931.96103,0,2024-04-21 06:08:59.999,2024-04-21 06:08:59.999,06:08,1
369,1713679740000,3171.2,3173.28,3171.19,3171.79,223.447,1713679799999,708838.10185,698,45.697,144948.1965,0,2024-04-21 06:09:59.999,2024-04-21 06:09:59.999,06:09,1
370,1713679800000,3171.8,3174.45,3171.33,3174.45,390.773,1713679859999,1239528.37292,871,221.454,702464.31485,0,2024-04-21 06:10:59.999,2024-04-21 06:10:59.999,06:10,1
371,1713679860000,3174.44,3174.72,3170.71,3170.87,863.397,1713679919999,2739033.65302,1474,155.022,491730.22086,0,2024-04-21 06:11:59.999,2024-04-21 06:11:59.999,06:11,1
372,1713679920000,3170.87,3171.87,3170.49,3171.35,420.877,1713679979999,1334649.68733,741,154.666,490493.65905,0,2024-04-21 06:12:59.999,2024-04-21 06:12:59.999,06:12,1
373,1713679980000,3171.35,3173.66,3171.35,3173.02,215.216,1713680039999,682856.5853,688,75.827,240570.67465,0,2024-04-21 06:13:59.999,2024-04-21 06:13:59.999,06:13,1
374,1713680040000,3173.02,3174.32,3173.02,3174.32,240.954,1713680099999,764772.35075,522,139.574,442988.61072,0,2024-04-21 06:14:59.999,2024-04-21 06:14:59.999,06:14,1
375,1713680100000,3174.31,3174.31,3171.67,3172.96,478.616,1713680159999,1518869.0395,1318,97.76,310193.64508,0,2024-04-21 06:15:59.999,2024-04-21 06:15:59.999,06:15,1
376,1713680160000,3172.96,3178.06,3172.96,3176.68,702.824,1713680219999,2232328.58145,1640,477.385,1516154.43806,0,2024-04-21 06:16:59.999,2024-04-21 06:16:59.999,06:16,1
377,1713680220000,3176.68,3182.48,3176.68,3181.78,2033.277,1713680279999,6467773.47915,3186,1649.593,5247377.45677,0,2024-04-21 06:17:59.999,2024-04-21 06:17:59.999,06:17,1
378,1713680280000,3181.78,3183.78,3180.43,3180.43,1200.156,1713680339999,3819154.26408,2047,523.979,1667497.06846,0,2024-04-21 06:18:59.999,2024-04-21 06:18:59.999,06:18,1
379,1713680340000,3180.44,3184.3,3180.44,3184.12,1058.353,1713680399999,3369132.1612,1491,514.618,1638068.13041,0,2024-04-21 06:19:59.999,2024-04-21 06:19:59.999,06:19,1
380,1713680400000,3184.12,3184.68,3181.48,3182.49,874.377,1713680459999,2783447.83613,1543,224.357,714144.74643,0,2024-04-21 06:20:59.999,2024-04-21 06:20:59.999,06:20,1
381,1713680460000,3182.49,3185.43,3181.91,3185.12,1109.606,1713680519999,3533441.70962,2244,742.195,2363488.16027,0,2024-04-21 06:21:59.999,2024-04-21 06:21:59.999,06:21,1
382,1713680520000,3185.12,3185.43,3184.32,3184.32,611.01,1713680579999,1946020.40205,990,218.585,696159.81601,0,2024-04-21 06:22:59.999,2024-04-21 06:22:59.999,06:22,1
383,1713680580000,3184.32,3186.13,3184.32,3185.53,957.137,1713680639999,3048957.44631,1422,568.061,1809574.57383,0,2024-04-21 06:23:59.999,2024-04-21 06:23:59.999,06:23,1
384,1713680640000,3185.53,3189.56,3185.21,3187.41,1557.97,1713680699999,4966765.61286,3119,1098.455,3501725.10612,0,2024-04-21 06:24:59.999,2024-04-21 06:24:59.999,06:24,1
385,1713680700000,3187.4,3188.08,3184.64,3184.64,1342.869,1713680759999,4278946.10168,2212,417.174,1329368.00629,0,2024-04-21 06:25:59.999,2024-04-21 06:25:59.999,06:25,1
386,1713680760000,3184.64,3187.72,3184.64,3187.72,821.066,1713680819999,2616198.51804,1359,426.25,1358211.07413,0,2024-04-21 06:26:59.999,2024-04-21 06:26:59.999,06:26,1
387,1713680820000,3187.71,3189.99,3187.47,3188.45,943.107,1713680879999,3007164.23889,1858,468.321,1493225.88751,0,2024-04-21 06:27:59.999,2024-04-21 06:27:59.999,06:27,1
388,1713680880000,3188.44,3189.33,3187.9,3187.9,824.372,1713680939999,2628683.9699,1068,246.355,785599.58294,0,2024-04-21 06:28:59.999,2024-04-21 06:28:59.999,06:28,1
389,1713680940000,3187.91,3189.0,3187.18,3188.89,947.744,1713680999999,3021297.86278,1206,439.919,1402418.68433,0,2024-04-21 06:29:59.999,2024-04-21 06:29:59.999,06:29,1
390,1713681000000,3188.89,3189.52,3185.97,3186.26,1338.81,1713681059999,4267896.52523,2226,279.733,891799.2307,0,2024-04-21 06:30:59.999,2024-04-21 06:30:59.999,06:30,1
391,1713681060000,3186.25,3186.67,3183.9,3185.22,906.991,1713681119999,2888912.71883,2339,208.791,664994.96585,0,2024-04-21 06:31:59.999,2024-04-21 06:31:59.999,06:31,1
392,1713681120000,3185.22,3188.0,3184.64,3184.85,1033.795,1713681179999,3293714.74051,1780,511.826,1630696.53779,0,2024-04-21 06:32:59.999,2024-04-21 06:32:59.999,06:32,1
393,1713681180000,3184.85,3186.0,3184.85,3185.68,452.725,1713681239999,1442215.64906,879,241.912,770619.63509,0,2024-04-21 06:33:59.999,2024-04-21 06:33:59.999,06:33,1
394,1713681240000,3185.68,3185.68,3184.14,3184.74,473.005,1713681299999,1506504.94771,1116,94.633,301407.4117,0,2024-04-21 06:34:59.999,2024-04-21 06:34:59.999,06:34,1
395,1713681300000,3184.73,3186.38,3181.87,3182.07,946.394,1713681359999,3013462.12738,2148,193.591,616412.42679,0,2024-04-21 06:35:59.999,2024-04-21 06:35:59.999,06:35,1
396,1713681360000,3182.08,3183.08,3180.84,3182.74,893.204,1713681419999,2842278.90924,1629,464.989,1479699.86986,0,2024-04-21 06:36:59.999,2024-04-21 06:36:59.999,06:36,1
397,1713681420000,3182.73,3183.51,3180.8,3180.8,733.84,1713681479999,2335231.31478,1392,122.156,388777.61906,0,2024-04-21 06:37:59.999,2024-04-21 06:37:59.999,06:37,1
398,1713681480000,3180.81,3182.08,3179.0,3179.96,2934.063,1713681539999,9331096.05127,2733,1089.639,3464952.28646,0,2024-04-21 06:38:59.999,2024-04-21 06:38:59.999,06:38,1
399,1713681540000,3179.97,3179.97,3179.44,3179.59,381.405,1713681599999,1212763.59494,893,53.461,169992.02042,0,2024-04-21 06:39:59.999,2024-04-21 06:39:59.999,06:39,1
400,1713681600000,3179.59,3182.66,3179.59,3182.66,1598.033,1713681659999,5082222.30705,1042,1494.335,4752235.34499,0,2024-04-21 06:40:59.999,2024-04-21 06:40:59.999,06:40,1
401,1713681660000,3182.66,3183.41,3178.63,3179.72,3386.507,1713681719999,10772654.8707,2846,819.353,2606116.17927,0,2024-04-21 06:41:59.999,2024-04-21 06:41:59.999,06:41,1
402,1713681720000,3179.73,3180.0,3179.01,3179.53,499.158,1713681779999,1587224.17069,696,240.923,766093.63389,0,2024-04-21 06:42:59.999,2024-04-21 06:42:59.999,06:42,1
403,1713681780000,3179.53,3180.0,3179.51,3179.83,427.769,1713681839999,1360226.92938,623,151.403,481422.04382,0,2024-04-21 06:43:59.999,2024-04-21 06:43:59.999,06:43,1
404,1713681840000,3179.83,3180.0,3179.83,3179.99,285.09,1713681899999,906584.63334,567,227.085,722129.33771,0,2024-04-21 06:44:59.999,2024-04-21 06:44:59.999,06:44,1
405,1713681900000,3179.99,3180.0,3178.44,3178.7,751.02,1713681959999,2387947.74968,1148,216.208,687455.65656,0,2024-04-21 06:45:59.999,2024-04-21 06:45:59.999,06:45,1
406,1713681960000,3178.7,3179.68,3178.3,3178.31,947.658,1713682019999,3012461.98378,1093,223.103,709178.81747,0,2024-04-21 06:46:59.999,2024-04-21 06:46:59.999,06:46,1
407,1713682020000,3178.3,3178.8,3174.87,3174.88,3119.068,1713682079999,9906915.2373,2998,841.655,2672685.27833,0,2024-04-21 06:47:59.999,2024-04-21 06:47:59.999,06:47,1
408,1713682080000,3174.87,3178.8,3174.53,3178.8,1018.872,1713682139999,3236060.575,1936,728.274,2313171.05685,0,2024-04-21 06:48:59.999,2024-04-21 06:48:59.999,06:48,1
409,1713682140000,3178.79,3178.79,3174.83,3177.6,3823.342,1713682199999,12142632.18769,2605,2175.105,6907137.77429,0,2024-04-21 06:49:59.999,2024-04-21 06:49:59.999,06:49,1
410,1713682200000,3177.6,3178.37,3176.75,3177.97,1067.214,1713682259999,3391207.23121,1621,622.613,1978424.07134,0,2024-04-21 06:50:59.999,2024-04-21 06:50:59.999,06:50,1
411,1713682260000,3177.96,3177.97,3176.12,3176.12,751.374,1713682319999,2387063.06075,1091,382.418,1214873.10495,0,2024-04-21 06:51:59.999,2024-04-21 06:51:59.999,06:51,1
412,1713682320000,3176.13,3176.34,3175.59,3176.04,267.309,1713682379999,848962.63183,648,183.821,583800.66818,0,2024-04-21 06:52:59.999,2024-04-21 06:52:59.999,06:52,1
413,1713682380000,3176.04,3176.91,3175.51,3176.74,357.796,1713682439999,1136459.6927,847,221.141,702411.63736,0,2024-04-21 06:53:59.999,2024-04-21 06:53:59.999,06:53,1
414,1713682440000,3176.74,3177.0,3175.28,3175.4,653.514,1713682499999,2075619.8973,862,268.735,853551.75732,0,2024-04-21 06:54:59.999,2024-04-21 06:54:59.999,06:54,1
415,1713682500000,3175.4,3177.71,3175.27,3176.04,824.226,1713682559999,2618010.84672,1318,340.909,1082880.8353,0,2024-04-21 06:55:59.999,2024-04-21 06:55:59.999,06:55,1
416,1713682560000,3176.05,3179.1,3176.04,3178.82,816.697,1713682619999,2595390.77051,1532,522.923,1661823.60139,0,2024-04-21 06:56:59.999,2024-04-21 06:56:59.999,06:56,1
417,1713682620000,3178.81,3178.82,3175.86,3176.19,883.657,1713682679999,2807126.11197,1520,370.155,1175815.55956,0,2024-04-21 06:57:59.999,2024-04-21 06:57:59.999,06:57,1
418,1713682680000,3176.19,3177.71,3175.91,3176.76,775.943,1713682739999,2464971.03358,1176,418.397,1329127.39636,0,2024-04-21 06:58:59.999,2024-04-21 06:58:59.999,06:58,1
419,1713682740000,3176.76,3176.77,3175.36,3176.41,850.396,1713682799999,2701104.12209,1018,327.118,1039063.43971,0,2024-04-21 06:59:59.999,2024-04-21 06:59:59.999,06:59,1
420,1713682800000,3176.41,3178.32,3175.56,3175.93,1039.109,1713682859999,3300922.12597,1826,574.817,1826127.21622,0,2024-04-21 07:00:59.999,2024-04-21 07:00:59.999,07:00,1
421,1713682860000,3175.94,3175.94,3175.0,3175.0,673.153,1713682919999,2137534.76835,1236,297.043,943217.99709,0,2024-04-21 07:01:59.999,2024-04-21 07:01:59.999,07:01,1
422,1713682920000,3175.01,3176.88,3175.0,3176.4,853.498,1713682979999,2710663.45609,1268,573.209,1820527.10204,0,2024-04-21 07:02:59.999,2024-04-21 07:02:59.999,07:02,1
423,1713682980000,3176.4,3176.6,3175.91,3176.0,363.765,1713683039999,1155411.11133,697,86.502,274750.71187,0,2024-04-21 07:03:59.999,2024-04-21 07:03:59.999,07:03,1
424,1713683040000,3175.89,3176.39,3175.1,3175.57,605.58,1713683099999,1923155.88908,956,331.228,1051893.78164,0,2024-04-21 07:04:59.999,2024-04-21 07:04:59.999,07:04,1
425,1713683100000,3175.57,3178.0,3175.4,3176.9,849.0,1713683159999,2697158.99012,1325,425.971,1353173.32572,0,2024-04-21 07:05:59.999,2024-04-21 07:05:59.999,07:05,1
426,1713683160000,3176.9,3178.99,3176.38,3178.99,993.893,1713683219999,3157674.45308,1573,543.056,1725370.16702,0,2024-04-21 07:06:59.999,2024-04-21 07:06:59.999,07:06,1
427,1713683220000,3178.99,3179.42,3177.7,3178.01,2127.734,1713683279999,6763215.49293,2212,1492.803,4745168.38413,0,2024-04-21 07:07:59.999,2024-04-21 07:07:59.999,07:07,1
428,1713683280000,3178.01,3179.96,3177.08,3179.96,736.585,1713683339999,2340845.7516,1315,265.621,844166.37951,0,2024-04-21 07:08:59.999,2024-04-21 07:08:59.999,07:08,1
429,1713683340000,3179.96,3180.26,3178.28,3178.29,861.973,1713683399999,2740543.84405,1241,403.829,1283992.40634,0,2024-04-21 07:09:59.999,2024-04-21 07:09:59.999,07:09,1
430,1713683400000,3178.28,3180.19,3178.28,3180.19,365.845,1713683459999,1163104.59814,843,244.625,777729.26378,0,2024-04-21 07:10:59.999,2024-04-21 07:10:59.999,07:10,1
431,1713683460000,3180.18,3180.19,3179.01,3179.01,603.633,1713683519999,1919415.17186,1084,260.496,828322.53811,0,2024-04-21 07:11:59.999,2024-04-21 07:11:59.999,07:11,1
432,1713683520000,3179.02,3181.27,3179.01,3180.07,787.565,1713683579999,2504421.61109,1419,472.737,1503268.33182,0,2024-04-21 07:12:59.999,2024-04-21 07:12:59.999,07:12,1
433,1713683580000,3180.07,3181.29,3177.37,3177.82,1429.895,1713683639999,4545851.29907,1938,555.174,1764905.536,0,2024-04-21 07:13:59.999,2024-04-21 07:13:59.999,07:13,1
434,1713683640000,3177.82,3177.83,3176.52,3177.37,581.617,1713683699999,1847802.81711,1028,195.013,619549.3812,0,2024-04-21 07:14:59.999,2024-04-21 07:14:59.999,07:14,1
435,1713683700000,3177.37,3179.06,3175.28,3176.93,1445.448,1713683759999,4592212.40098,2413,483.565,1536284.13161,0,2024-04-21 07:15:59.999,2024-04-21 07:15:59.999,07:15,1
436,1713683760000,3176.94,3178.29,3176.83,3177.18,454.141,1713683819999,1442989.13448,892,145.838,463409.59844,0,2024-04-21 07:16:59.999,2024-04-21 07:16:59.999,07:16,1
437,1713683820000,3177.19,3179.07,3177.18,3178.1,385.143,1713683879999,1224077.58474,846,256.649,815664.67063,0,2024-04-21 07:17:59.999,2024-04-21 07:17:59.999,07:17,1
438,1713683880000,3178.09,3179.25,3177.41,3177.42,406.319,1713683939999,1291543.14874,937,117.17,372425.48352,0,2024-04-21 07:18:59.999,2024-04-21 07:18:59.999,07:18,1
439,1713683940000,3177.41,3178.63,3177.41,3178.45,350.381,1713683999999,1113586.75517,626,206.983,657803.81112,0,2024-04-21 07:19:59.999,2024-04-21 07:19:59.999,07:19,1
440,1713684000000,3178.44,3178.62,3178.12,3178.45,206.756,1713684059999,657139.59576,436,73.26,232843.0375,0,2024-04-21 07:20:59.999,2024-04-21 07:20:59.999,07:20,1
441,1713684060000,3178.45,3180.84,3177.02,3180.84,671.45,1713684119999,2134089.2692,1806,305.11,969863.84484,0,2024-04-21 07:21:59.999,2024-04-21 07:21:59.999,07:21,1
442,1713684120000,3180.84,3180.85,3178.41,3178.47,466.529,1713684179999,1483312.91304,819,90.232,286890.99558,0,2024-04-21 07:22:59.999,2024-04-21 07:22:59.999,07:22,1
443,1713684180000,3178.47,3178.47,3176.34,3176.69,1080.637,1713684239999,3433396.8773,1088,416.176,1322281.82492,0,2024-04-21 07:23:59.999,2024-04-21 07:23:59.999,07:23,1
444,1713684240000,3176.69,3177.48,3176.68,3176.98,535.142,1713684299999,1700063.69407,758,397.702,1263442.19254,0,2024-04-21 07:24:59.999,2024-04-21 07:24:59.999,07:24,1
445,1713684300000,3176.98,3176.99,3171.77,3171.77,947.149,1713684359999,3006300.93761,2835,114.793,364319.66426,0,2024-04-21 07:25:59.999,2024-04-21 07:25:59.999,07:25,1
446,1713684360000,3171.78,3172.46,3166.61,3172.45,3799.2,1713684419999,12040660.07624,5915,994.468,3152192.78163,0,2024-04-21 07:26:59.999,2024-04-21 07:26:59.999,07:26,1
447,1713684420000,3172.46,3172.46,3168.23,3168.24,1025.985,1713684479999,3252793.7335,1589,365.616,1159085.97915,0,2024-04-21 07:27:59.999,2024-04-21 07:27:59.999,07:27,1
448,1713684480000,3168.23,3170.0,3168.23,3170.0,786.541,1713684539999,2492740.155,1662,487.756,1545826.78375,0,2024-04-21 07:28:59.999,2024-04-21 07:28:59.999,07:28,1
449,1713684540000,3169.99,3171.56,3169.99,3171.17,948.049,1713684599999,3006177.71685,1805,654.239,2074566.20262,0,2024-04-21 07:29:59.999,2024-04-21 07:29:59.999,07:29,1
450,1713684600000,3171.16,3172.94,3170.28,3172.62,827.115,1713684659999,2623558.07316,1555,446.532,1416416.18829,0,2024-04-21 07:30:59.999,2024-04-21 07:30:59.999,07:30,1
451,1713684660000,3172.61,3172.61,3166.12,3169.46,4422.702,1713684719999,14014168.95038,3894,794.428,2517531.90274,0,2024-04-21 07:31:59.999,2024-04-21 07:31:59.999,07:31,1
452,1713684720000,3169.46,3170.33,3167.12,3167.12,1403.636,1713684779999,4447279.78015,2102,475.023,1505052.96287,0,2024-04-21 07:32:59.999,2024-04-21 07:32:59.999,07:32,1
453,1713684780000,3167.13,3167.45,3163.47,3166.16,2963.625,1713684839999,9379368.79125,4053,1178.961,3731047.83336,0,2024-04-21 07:33:59.999,2024-04-21 07:33:59.999,07:33,1
454,1713684840000,3166.16,3167.28,3166.16,3166.98,698.386,1713684899999,2211545.28464,959,407.51,1290410.08873,0,2024-04-21 07:34:59.999,2024-04-21 07:34:59.999,07:34,1
455,1713684900000,3166.98,3168.89,3164.57,3164.71,1541.491,1713684959999,4881450.89388,1965,572.906,1814123.10836,0,2024-04-21 07:35:59.999,2024-04-21 07:35:59.999,07:35,1
456,1713684960000,3164.71,3165.64,3161.31,3165.47,2071.889,1713685019999,6553915.59258,3756,596.384,1886637.78115,0,2024-04-21 07:36:59.999,2024-04-21 07:36:59.999,07:36,1
457,1713685020000,3165.46,3167.0,3165.23,3167.0,873.55,1713685079999,2765254.97453,1120,591.01,1870868.44571,0,2024-04-21 07:37:59.999,2024-04-21 07:37:59.999,07:37,1
458,1713685080000,3167.0,3168.28,3165.7,3166.32,738.554,1713685139999,2338881.29062,1515,405.466,1284066.75157,0,2024-04-21 07:38:59.999,2024-04-21 07:38:59.999,07:38,1
459,1713685140000,3166.32,3168.92,3166.31,3168.29,511.001,1713685199999,1618744.37221,1103,330.63,1047339.41689,0,2024-04-21 07:39:59.999,2024-04-21 07:39:59.999,07:39,1
460,1713685200000,3168.29,3170.0,3168.12,3170.0,573.806,1713685259999,1818509.73162,1179,410.945,1302311.16826,0,2024-04-21 07:40:59.999,2024-04-21 07:40:59.999,07:40,1
461,1713685260000,3170.0,3171.49,3169.99,3171.49,595.16,1713685319999,1887212.447,1224,436.511,1384124.20164,0,2024-04-21 07:41:59.999,2024-04-21 07:41:59.999,07:41,1
462,1713685320000,3171.49,3173.65,3171.48,3173.65,763.973,1713685379999,2423479.20264,1463,601.345,1907576.46103,0,2024-04-21 07:42:59.999,2024-04-21 07:42:59.999,07:42,1
463,1713685380000,3173.64,3174.59,3173.64,3174.35,597.605,1713685439999,1896985.84379,1357,259.227,822858.44543,0,2024-04-21 07:43:59.999,2024-04-21 07:43:59.999,07:43,1
464,1713685440000,3174.35,3174.36,3172.64,3173.0,685.297,1713685499999,2174763.78797,1150,226.387,718347.6977,0,2024-04-21 07:44:59.999,2024-04-21 07:44:59.999,07:44,1
465,1713685500000,3173.01,3174.47,3173.0,3173.93,437.501,1713685559999,1388560.46068,1058,207.859,659713.58949,0,2024-04-21 07:45:59.999,2024-04-21 07:45:59.999,07:45,1
466,1713685560000,3173.92,3174.57,3173.25,3173.25,297.052,1713685619999,942795.52597,906,110.964,352178.32883,0,2024-04-21 07:46:59.999,2024-04-21 07:46:59.999,07:46,1
467,1713685620000,3173.26,3173.92,3171.87,3173.77,490.498,1713685679999,1556313.70594,1232,220.215,698735.41037,0,2024-04-21 07:47:59.999,2024-04-21 07:47:59.999,07:47,1
468,1713685680000,3173.77,3173.77,3172.41,3172.93,492.624,1713685739999,1563106.31493,912,145.676,462245.63557,0,2024-04-21 07:48:59.999,2024-04-21 07:48:59.999,07:48,1
469,1713685740000,3172.93,3172.93,3171.84,3172.79,345.62,1713685799999,1096402.67739,663,213.468,677172.51056,0,2024-04-21 07:49:59.999,2024-04-21 07:49:59.999,07:49,1
470,1713685800000,3172.78,3172.79,3172.35,3172.78,343.237,1713685859999,1088924.53298,500,169.961,539198.10548,0,2024-04-21 07:50:59.999,2024-04-21 07:50:59.999,07:50,1
471,1713685860000,3172.79,3176.39,3172.36,3176.39,892.357,1713685919999,2832982.84564,1710,719.81,2285316.73428,0,2024-04-21 07:51:59.999,2024-04-21 07:51:59.999,07:51,1
472,1713685920000,3176.38,3177.52,3175.64,3177.21,931.249,1713685979999,2958217.44461,1423,728.054,2312715.25642,0,2024-04-21 07:52:59.999,2024-04-21 07:52:59.999,07:52,1
